user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,age_group,Engagement_Score,Cluster
2540,Male,54,CA,Premium,201,65,0.13,mobile,0,1,0,50+,200.7387,2
2541,Other,17,PK,Premium,143,92,0.06,mobile,0,1,0,18-24,142.9142,2
2542,Other,26,FR,Premium,52,5,0.47,mobile,0,1,1,25-34,51.7556,1
2543,Other,52,AU,Free,19,37,0.49,mobile,30,0,1,50+,18.9069,1
2544,Male,52,PK,Premium,151,59,0.32,mobile,0,1,0,50+,150.5168,2
2545,Other,39,AU,Premium,137,20,0.44,web,0,1,1,35-50,136.3972,2
2546,Other,54,FR,Student,273,6,0.18,mobile,0,1,0,50+,272.5086,0
2547,Female,51,DE,Family,132,14,0.6,web,0,1,0,50+,131.208,2
2548,Other,17,CA,Family,190,11,0.19,web,0,1,0,18-24,189.639,2
2549,Male,51,UK,Premium,107,50,0.27,web,0,1,0,50+,106.7111,2
2550,Male,35,AU,Family,296,30,0.28,web,0,1,0,35-50,295.1712,0
2551,Other,18,UK,Student,102,85,0.51,web,0,1,0,18-24,101.4798,1
2552,Other,48,AU,Student,39,32,0.04,web,0,1,0,35-50,38.9844,1
2553,Male,17,IN,Student,77,25,0.05,mobile,0,1,0,18-24,76.9615,1
2554,Other,37,IN,Student,34,33,0.26,desktop,0,1,0,35-50,33.9116,1
2555,Male,29,IN,Free,110,46,0.17,mobile,22,0,0,25-34,109.813,2
2556,Female,33,CA,Free,154,69,0.48,web,10,0,0,25-34,153.2608,2
2557,Other,22,UK,Student,207,61,0.37,web,0,1,1,18-24,206.2341,0
2558,Other,48,FR,Free,212,85,0.28,web,19,0,0,35-50,211.4064,0
2559,Female,52,IN,Family,143,48,0.38,desktop,0,1,1,50+,142.4566,2
2560,Male,57,AU,Family,207,22,0.15,desktop,0,1,0,50+,206.6895,0
2561,Other,27,FR,Premium,78,53,0.31,web,0,1,1,25-34,77.7582,1
2562,Other,25,IN,Student,266,50,0.54,desktop,0,1,0,25-34,264.5636,0
2563,Female,27,US,Premium,175,14,0.56,web,0,1,0,25-34,174.02,2
2564,Other,41,IN,Free,21,57,0.22,desktop,30,0,0,35-50,20.9538,1
2565,Male,56,IN,Student,122,98,0.6,web,0,1,1,50+,121.268,2
2566,Female,43,FR,Premium,265,91,0.46,desktop,0,1,0,35-50,263.781,0
2567,Male,51,PK,Family,76,93,0.28,mobile,0,1,0,50+,75.7872,1
2568,Male,56,IN,Premium,223,90,0.18,desktop,0,1,1,50+,222.5986,0
2569,Male,38,US,Free,83,60,0.31,web,8,0,0,35-50,82.7427,1
2570,Male,16,DE,Free,180,8,0.06,mobile,43,0,0,<18,179.892,2
2571,Female,54,FR,Family,23,41,0.1,mobile,0,1,0,50+,22.977,1
2572,Other,43,CA,Student,190,96,0.19,mobile,0,1,0,35-50,189.639,2
2573,Female,29,AU,Family,55,47,0.39,web,0,1,1,25-34,54.7855,1
2574,Male,30,UK,Family,163,4,0.51,desktop,0,1,1,25-34,162.1687,2
2575,Other,17,UK,Premium,108,82,0.23,desktop,0,1,0,18-24,107.7516,2
2576,Other,50,DE,Student,184,4,0.57,mobile,0,1,0,50+,182.9512,2
2577,Other,43,AU,Family,123,50,0.03,desktop,0,1,0,35-50,122.9631,2
2578,Other,19,PK,Free,285,92,0.48,desktop,17,0,0,18-24,283.632,0
2579,Female,34,UK,Free,197,81,0.01,desktop,17,0,0,35-50,196.9803,2
2580,Male,53,FR,Premium,47,96,0.54,web,0,1,0,50+,46.7462,1
2581,Other,31,AU,Student,90,65,0.25,mobile,0,1,1,25-34,89.775,1
2582,Other,25,PK,Family,11,35,0.23,web,0,1,1,25-34,10.9747,1
2583,Other,23,US,Premium,234,10,0.38,desktop,0,1,0,18-24,233.1108,0
2584,Male,41,US,Family,197,9,0.58,web,0,1,0,35-50,195.8574,2
2585,Male,37,IN,Student,46,85,0.01,desktop,0,1,0,35-50,45.9954,1
2586,Other,34,FR,Student,181,72,0.41,desktop,0,1,1,35-50,180.2579,2
2587,Female,42,US,Premium,114,64,0.1,mobile,0,1,1,35-50,113.886,2
2588,Other,54,DE,Premium,55,68,0.28,web,0,1,1,50+,54.846,1
2589,Female,37,PK,Premium,120,84,0.55,mobile,0,1,1,35-50,119.34,2
2590,Other,38,IN,Free,149,21,0.4,mobile,33,0,0,35-50,148.404,2
2591,Female,40,CA,Free,151,85,0.57,mobile,20,0,0,35-50,150.1393,2
2592,Female,42,AU,Premium,257,96,0.58,desktop,0,1,0,35-50,255.5094,0
2593,Female,46,US,Student,257,8,0.09,web,0,1,0,35-50,256.7687,0
2594,Other,22,US,Premium,33,98,0.51,web,0,1,1,18-24,32.8317,1
2595,Other,52,PK,Student,296,32,0.24,web,0,1,0,50+,295.2896,0
2596,Male,53,DE,Student,146,54,0.12,web,0,1,0,50+,145.8248,2
2597,Male,16,FR,Student,27,99,0.15,mobile,0,1,0,<18,26.9595,1
2598,Female,33,AU,Premium,75,71,0.51,desktop,0,1,0,25-34,74.6175,1
2599,Male,19,PK,Premium,171,50,0.41,desktop,0,1,0,18-24,170.2989,2
2600,Female,30,FR,Family,23,76,0.5,mobile,0,1,0,25-34,22.885,1
2601,Other,48,IN,Premium,230,61,0.29,desktop,0,1,0,35-50,229.333,0
2602,Other,45,UK,Free,164,97,0.1,web,26,0,0,35-50,163.836,2
2603,Female,57,UK,Student,120,53,0.4,mobile,0,1,1,50+,119.52,2
2604,Other,57,CA,Free,220,48,0.45,web,18,0,0,50+,219.01,0
2605,Female,33,PK,Free,33,20,0.24,mobile,23,0,1,25-34,32.9208,1
2606,Other,44,CA,Free,10,57,0.06,desktop,39,0,0,35-50,9.994,1
2607,Other,49,PK,Student,275,60,0.38,mobile,0,1,0,35-50,273.955,0
2608,Other,34,DE,Free,147,27,0.18,mobile,39,0,0,35-50,146.7354,2
2609,Female,38,AU,Premium,211,4,0.14,web,0,1,1,35-50,210.7046,0
2610,Female,30,US,Free,39,9,0.6,desktop,40,0,0,25-34,38.766,1
2611,Other,33,UK,Family,111,10,0.56,web,0,1,0,25-34,110.3784,2
2612,Female,47,PK,Family,109,23,0.46,desktop,0,1,1,35-50,108.4986,2
2613,Other,23,AU,Free,64,7,0.07,mobile,40,0,0,18-24,63.9552,1
2614,Female,41,PK,Premium,18,43,0.51,desktop,0,1,1,35-50,17.9082,1
2615,Other,30,PK,Premium,141,45,0.12,desktop,0,1,0,25-34,140.8308,2
2616,Female,28,DE,Premium,89,80,0.31,mobile,0,1,0,25-34,88.7241,1
2617,Female,17,AU,Family,260,38,0.51,desktop,0,1,0,18-24,258.674,0
2618,Female,52,PK,Family,149,79,0.12,desktop,0,1,1,50+,148.8212,2
2619,Female,55,CA,Student,88,37,0.09,desktop,0,1,0,50+,87.9208,1
2620,Other,20,DE,Student,251,35,0.32,web,0,1,1,18-24,250.1968,0
2621,Female,44,IN,Free,256,43,0.51,mobile,11,0,1,35-50,254.6944,0
2622,Other,56,AU,Premium,191,72,0.24,mobile,0,1,0,50+,190.5416,2
2623,Other,53,AU,Family,222,72,0.6,web,0,1,0,50+,220.668,0
2624,Female,42,FR,Premium,248,60,0.26,web,0,1,0,35-50,247.3552,0
2625,Male,38,US,Premium,247,51,0.38,web,0,1,0,35-50,246.0614,0
2626,Female,18,CA,Free,183,30,0.36,desktop,24,0,1,18-24,182.3412,2
2627,Other,53,FR,Premium,144,84,0.52,mobile,0,1,0,50+,143.2512,2
2628,Male,49,IN,Family,13,63,0.13,mobile,0,1,0,35-50,12.9831,1
2629,Male,41,FR,Premium,188,97,0.01,web,0,1,0,35-50,187.9812,2
2630,Other,47,UK,Premium,128,15,0.11,web,0,1,1,35-50,127.8592,2
2631,Male,26,US,Premium,160,75,0.12,desktop,0,1,0,25-34,159.808,2
2632,Female,30,AU,Family,102,25,0.33,desktop,0,1,0,25-34,101.6634,1
2633,Female,56,FR,Premium,120,93,0.57,mobile,0,1,0,50+,119.316,2
2634,Other,52,AU,Free,61,29,0.25,desktop,34,0,0,50+,60.8475,1
2635,Other,20,AU,Premium,45,60,0.24,desktop,0,1,1,18-24,44.892,1
2636,Other,38,US,Student,111,32,0.22,desktop,0,1,0,35-50,110.7558,2
2637,Male,46,DE,Student,112,92,0.2,desktop,0,1,0,35-50,111.776,2
2638,Other,18,AU,Family,78,43,0.1,desktop,0,1,1,18-24,77.922,1
2639,Female,39,US,Family,280,57,0.07,web,0,1,1,35-50,279.804,0
2640,Other,38,FR,Free,246,91,0.17,web,49,0,0,35-50,245.5818,0
2641,Male,33,UK,Premium,13,84,0.38,desktop,0,1,0,25-34,12.9506,1
2642,Other,57,IN,Free,209,68,0.24,mobile,34,0,0,50+,208.4984,0
2643,Male,27,CA,Family,12,74,0.14,mobile,0,1,0,25-34,11.9832,1
2644,Male,46,PK,Family,213,34,0.06,mobile,0,1,0,35-50,212.8722,0
2645,Female,45,FR,Premium,276,60,0.01,desktop,0,1,0,35-50,275.9724,0
2646,Other,45,FR,Student,238,20,0.02,desktop,0,1,0,35-50,237.9524,0
2647,Other,20,IN,Free,167,84,0.5,mobile,16,0,1,18-24,166.165,2
2648,Other,26,CA,Student,123,39,0.03,mobile,0,1,0,25-34,122.9631,2
2649,Female,20,DE,Premium,28,49,0.3,web,0,1,0,18-24,27.916,1
2650,Other,38,DE,Student,55,92,0.5,mobile,0,1,1,35-50,54.725,1
2651,Male,56,DE,Premium,17,23,0.27,desktop,0,1,0,50+,16.9541,1
2652,Female,28,FR,Free,209,59,0.31,mobile,44,0,0,25-34,208.3521,0
2653,Other,33,DE,Family,31,55,0.57,web,0,1,0,25-34,30.8233,1
2654,Other,19,IN,Student,122,64,0.48,web,0,1,0,18-24,121.4144,2
2655,Female,38,UK,Family,274,17,0.46,mobile,0,1,1,35-50,272.7396,0
2656,Female,50,US,Premium,153,70,0.59,desktop,0,1,1,50+,152.0973,2
2657,Male,58,AU,Free,117,14,0.4,desktop,39,0,0,50+,116.532,2
2658,Male,55,DE,Premium,14,80,0.42,mobile,0,1,0,50+,13.9412,1
2659,Male,38,CA,Family,173,31,0.05,desktop,0,1,0,35-50,172.9135,2
2660,Male,44,AU,Free,277,54,0.3,desktop,29,0,0,35-50,276.169,0
2661,Other,59,US,Student,77,12,0.34,mobile,0,1,0,50+,76.7382,1
2662,Male,51,FR,Student,229,37,0.37,web,0,1,0,50+,228.1527,0
2663,Male,21,PK,Premium,39,62,0.04,mobile,0,1,0,18-24,38.9844,1
2664,Other,28,CA,Free,174,16,0.44,mobile,46,0,0,25-34,173.2344,2
2665,Male,54,FR,Family,278,16,0.46,mobile,0,1,0,50+,276.7212,0
2666,Female,17,PK,Free,253,98,0.33,mobile,38,0,0,18-24,252.1651,0
2667,Other,32,FR,Family,182,37,0.39,desktop,0,1,1,25-34,181.2902,2
2668,Female,57,FR,Student,36,49,0.13,web,0,1,0,50+,35.9532,1
2669,Other,28,CA,Free,12,48,0.51,desktop,26,0,0,25-34,11.9388,1
2670,Female,48,PK,Premium,183,63,0.36,desktop,0,1,1,35-50,182.3412,2
2671,Male,47,UK,Student,41,76,0.45,desktop,0,1,0,35-50,40.8155,1
2672,Male,56,CA,Premium,242,49,0.24,mobile,0,1,1,50+,241.4192,0
2673,Male,59,DE,Free,275,43,0.58,mobile,38,0,0,50+,273.405,0
2674,Other,31,UK,Premium,76,6,0.02,web,0,1,0,25-34,75.9848,1
2675,Female,49,FR,Premium,103,15,0.58,desktop,0,1,0,35-50,102.4026,1
2676,Female,46,AU,Premium,163,72,0.05,mobile,0,1,0,35-50,162.9185,2
2677,Male,37,CA,Family,92,16,0.17,desktop,0,1,0,35-50,91.8436,1
2678,Other,41,AU,Free,134,78,0.29,mobile,36,0,0,35-50,133.6114,2
2679,Female,23,UK,Free,288,31,0.17,web,42,0,0,18-24,287.5104,0
2680,Female,35,DE,Student,26,81,0.03,web,0,1,0,35-50,25.9922,1
2681,Female,29,UK,Premium,246,8,0.36,web,0,1,0,25-34,245.1144,0
2682,Female,18,FR,Premium,224,2,0.17,mobile,0,1,0,18-24,223.6192,0
2683,Female,23,US,Premium,52,37,0.44,mobile,0,1,0,18-24,51.7712,1
2684,Female,53,DE,Premium,67,59,0.51,desktop,0,1,0,50+,66.6583,1
2685,Male,27,AU,Free,254,33,0.06,desktop,28,0,0,25-34,253.8476,0
2686,Male,22,CA,Free,74,23,0.27,mobile,47,0,0,18-24,73.8002,1
2687,Other,30,US,Student,296,79,0.32,web,0,1,0,25-34,295.0528,0
2688,Female,49,CA,Family,146,83,0.08,mobile,0,1,1,35-50,145.8832,2
2689,Male,55,UK,Student,96,73,0.24,desktop,0,1,0,50+,95.7696,1
2690,Female,55,US,Student,203,42,0.05,web,0,1,1,50+,202.8985,0
2691,Other,22,DE,Free,274,3,0.22,mobile,18,0,0,18-24,273.3972,0
2692,Male,19,DE,Premium,145,67,0.25,web,0,1,0,18-24,144.6375,2
2693,Male,47,UK,Student,122,97,0.24,mobile,0,1,1,35-50,121.7072,2
2694,Female,26,AU,Family,41,88,0.14,mobile,0,1,0,25-34,40.9426,1
2695,Male,25,AU,Family,298,61,0.53,desktop,0,1,1,25-34,296.4206,0
2696,Female,41,CA,Student,64,75,0.14,web,0,1,0,35-50,63.9104,1
2697,Other,22,FR,Premium,237,91,0.17,web,0,1,1,18-24,236.5971,0
2698,Female,41,PK,Free,16,72,0.05,mobile,11,0,1,35-50,15.992,1
2699,Other,39,UK,Free,180,29,0.16,web,44,0,1,35-50,179.712,2
2700,Female,56,US,Free,143,19,0.11,desktop,25,0,0,50+,142.8427,2
2701,Other,17,IN,Premium,50,13,0.45,desktop,0,1,0,18-24,49.775,1
2702,Female,41,DE,Premium,99,77,0.01,desktop,0,1,1,35-50,98.9901,1
2703,Male,43,FR,Student,131,25,0.08,web,0,1,0,35-50,130.8952,2
2704,Other,22,DE,Premium,164,55,0.48,web,0,1,0,18-24,163.2128,2
2705,Female,48,DE,Student,184,12,0.56,desktop,0,1,0,35-50,182.9696,2
2706,Other,26,FR,Premium,94,57,0.55,web,0,1,0,25-34,93.483,1
2707,Other,57,PK,Free,220,22,0.36,desktop,15,0,0,50+,219.208,0
2708,Female,29,DE,Premium,180,9,0.34,desktop,0,1,0,25-34,179.388,2
2709,Male,17,IN,Student,104,3,0.3,web,0,1,0,18-24,103.688,1
2710,Male,43,FR,Free,260,29,0.03,web,6,0,0,35-50,259.922,0
2711,Other,33,FR,Premium,52,97,0.1,web,0,1,0,25-34,51.948,1
2712,Other,45,UK,Family,27,50,0.14,mobile,0,1,1,35-50,26.9622,1
2713,Male,56,IN,Student,236,4,0.1,desktop,0,1,0,50+,235.764,0
2714,Other,49,AU,Premium,252,45,0.57,desktop,0,1,0,35-50,250.5636,0
2715,Female,37,IN,Premium,190,80,0.5,desktop,0,1,0,35-50,189.05,2
2716,Other,34,PK,Free,266,81,0.45,desktop,31,0,0,35-50,264.803,0
2717,Female,28,AU,Free,72,22,0.58,web,12,0,1,25-34,71.5824,1
2718,Male,28,CA,Premium,43,50,0.27,web,0,1,0,25-34,42.8839,1
2719,Male,19,US,Premium,210,88,0.2,desktop,0,1,0,18-24,209.58,0
2720,Other,26,AU,Student,253,98,0.25,desktop,0,1,0,25-34,252.3675,0
2721,Other,24,IN,Premium,78,12,0.47,web,0,1,0,25-34,77.6334,1
2722,Male,17,IN,Student,223,60,0.15,web,0,1,0,18-24,222.6655,0
2723,Other,34,FR,Student,187,37,0.37,mobile,0,1,1,35-50,186.3081,2
2724,Male,51,DE,Premium,232,43,0.1,mobile,0,1,0,50+,231.768,0
2725,Other,51,UK,Free,92,49,0.4,mobile,5,0,0,50+,91.632,1
2726,Female,43,AU,Premium,230,39,0.46,mobile,0,1,0,35-50,228.942,0
2727,Other,56,FR,Free,264,95,0.52,desktop,35,0,0,50+,262.6272,0
2728,Male,18,AU,Premium,174,27,0.03,mobile,0,1,0,18-24,173.9478,2
2729,Female,50,IN,Student,17,78,0.26,mobile,0,1,0,50+,16.9558,1
2730,Other,50,PK,Student,30,73,0.27,web,0,1,1,50+,29.919,1
2731,Male,22,DE,Free,217,50,0.44,desktop,28,0,1,18-24,216.0452,0
2732,Male,24,AU,Free,52,17,0.09,mobile,15,0,1,25-34,51.9532,1
2733,Male,59,UK,Family,67,79,0.21,web,0,1,0,50+,66.8593,1
2734,Other,20,FR,Premium,248,67,0.4,desktop,0,1,1,18-24,247.008,0
2735,Male,37,FR,Free,51,17,0.51,web,49,0,1,35-50,50.7399,1
2736,Female,30,CA,Family,65,34,0.44,desktop,0,1,0,25-34,64.714,1
2737,Other,37,IN,Premium,245,21,0.35,desktop,0,1,0,35-50,244.1425,0
2738,Other,21,PK,Premium,202,4,0.24,mobile,0,1,0,18-24,201.5152,0
2739,Female,56,DE,Family,227,40,0.6,web,0,1,0,50+,225.638,0
2740,Male,46,CA,Student,104,13,0.39,web,0,1,0,35-50,103.5944,1
2741,Male,32,FR,Premium,41,54,0.58,desktop,0,1,1,25-34,40.7622,1
2742,Other,23,CA,Premium,241,87,0.26,web,0,1,0,18-24,240.3734,0
2743,Other,53,CA,Free,249,61,0.28,desktop,39,0,0,50+,248.3028,0
2744,Other,16,FR,Premium,115,53,0.18,web,0,1,1,<18,114.793,2
2745,Female,48,US,Student,236,82,0.2,web,0,1,0,35-50,235.528,0
2746,Other,34,UK,Premium,187,74,0.22,desktop,0,1,0,35-50,186.5886,2
2747,Female,54,FR,Free,123,55,0.59,web,39,0,0,50+,122.2743,2
2748,Female,30,US,Student,27,77,0.36,web,0,1,1,25-34,26.9028,1
2749,Male,25,US,Student,215,76,0.13,web,0,1,0,25-34,214.7205,0
2750,Female,40,AU,Free,29,87,0.29,mobile,25,0,0,35-50,28.9159,1
2751,Other,46,UK,Family,42,84,0.1,desktop,0,1,1,35-50,41.958,1
2752,Female,52,DE,Family,118,69,0.36,mobile,0,1,0,50+,117.5752,2
2753,Other,51,DE,Family,142,29,0.09,desktop,0,1,0,50+,141.8722,2
2754,Male,29,UK,Free,182,52,0.3,web,18,0,0,25-34,181.454,2
2755,Female,54,AU,Student,204,40,0.01,mobile,0,1,0,50+,203.9796,0
2756,Other,19,US,Premium,188,23,0.11,desktop,0,1,0,18-24,187.7932,2
2757,Female,35,DE,Free,232,18,0.49,desktop,25,0,0,35-50,230.8632,0
2758,Male,33,PK,Student,274,14,0.2,desktop,0,1,0,25-34,273.452,0
2759,Female,27,IN,Free,32,65,0.19,mobile,34,0,0,25-34,31.9392,1
2760,Other,19,IN,Student,210,33,0.33,desktop,0,1,0,18-24,209.307,0
2761,Male,16,AU,Free,111,47,0.33,mobile,25,0,0,<18,110.6337,2
2762,Female,19,US,Premium,196,11,0.51,web,0,1,0,18-24,195.0004,2
2763,Other,34,IN,Free,125,94,0.02,web,15,0,0,35-50,124.975,2
2764,Female,17,CA,Student,86,9,0.28,mobile,0,1,1,18-24,85.7592,1
2765,Male,19,DE,Family,12,35,0.13,mobile,0,1,0,18-24,11.9844,1
2766,Female,40,US,Premium,242,88,0.25,mobile,0,1,1,35-50,241.395,0
2767,Other,41,AU,Student,21,61,0.19,web,0,1,0,35-50,20.9601,1
2768,Female,19,PK,Family,16,72,0.58,desktop,0,1,0,18-24,15.9072,1
2769,Other,18,CA,Student,168,51,0.29,desktop,0,1,0,18-24,167.5128,2
2770,Other,22,FR,Student,253,9,0.39,desktop,0,1,1,18-24,252.0133,0
2771,Male,53,UK,Free,203,71,0.45,web,36,0,1,50+,202.0865,0
2772,Female,32,UK,Premium,28,2,0.5,web,0,1,1,25-34,27.86,1
2773,Other,18,IN,Free,132,18,0.34,mobile,13,0,0,18-24,131.5512,2
2774,Male,29,IN,Family,267,28,0.14,desktop,0,1,0,25-34,266.6262,0
2775,Other,33,FR,Student,98,92,0.42,mobile,0,1,0,25-34,97.5884,1
2776,Other,43,UK,Premium,62,17,0.02,web,0,1,0,35-50,61.9876,1
2777,Other,46,CA,Student,138,42,0.53,desktop,0,1,0,35-50,137.2686,2
2778,Male,16,IN,Free,246,62,0.57,desktop,15,0,0,<18,244.5978,0
2779,Female,19,UK,Student,159,75,0.22,mobile,0,1,1,18-24,158.6502,2
2780,Male,29,US,Family,216,72,0,web,0,1,0,25-34,216,0
2781,Other,52,CA,Student,279,58,0.38,web,0,1,0,50+,277.9398,0
2782,Female,19,AU,Premium,142,68,0.23,mobile,0,1,0,18-24,141.6734,2
2783,Other,43,US,Premium,273,68,0.23,web,0,1,0,35-50,272.3721,0
2784,Male,50,AU,Family,135,27,0.3,desktop,0,1,1,50+,134.595,2
2785,Male,28,UK,Student,281,50,0.27,desktop,0,1,0,25-34,280.2413,0
2786,Female,29,IN,Free,26,18,0.56,mobile,37,0,1,25-34,25.8544,1
2787,Male,30,PK,Free,225,46,0.21,desktop,8,0,0,25-34,224.5275,0
2788,Male,32,UK,Premium,115,65,0.19,mobile,0,1,0,25-34,114.7815,2
2789,Other,47,US,Premium,88,81,0.46,web,0,1,0,35-50,87.5952,1
2790,Female,32,AU,Student,25,84,0.01,web,0,1,0,25-34,24.9975,1
2791,Female,34,AU,Student,235,49,0.08,web,0,1,0,35-50,234.812,0
2792,Female,25,UK,Premium,232,71,0.11,mobile,0,1,0,25-34,231.7448,0
2793,Other,29,CA,Family,14,6,0.26,mobile,0,1,0,25-34,13.9636,1
2794,Other,34,PK,Family,120,89,0.55,web,0,1,0,35-50,119.34,2
2795,Male,19,FR,Premium,93,15,0.15,web,0,1,0,18-24,92.8605,1
2796,Female,17,AU,Student,43,88,0.58,mobile,0,1,0,18-24,42.7506,1
2797,Male,45,FR,Free,44,10,0.19,desktop,48,0,1,35-50,43.9164,1
2798,Female,44,PK,Free,46,66,0.2,web,11,0,0,35-50,45.908,1
2799,Other,44,US,Premium,276,69,0.57,web,0,1,1,35-50,274.4268,0
2800,Male,54,DE,Free,161,50,0.11,web,30,0,0,50+,160.8229,2
2801,Other,54,UK,Premium,275,66,0.25,web,0,1,1,50+,274.3125,0
2802,Male,52,CA,Student,182,69,0.48,mobile,0,1,0,50+,181.1264,2
2803,Other,26,UK,Family,261,53,0.27,desktop,0,1,0,25-34,260.2953,0
2804,Other,56,CA,Free,266,72,0.24,desktop,12,0,0,50+,265.3616,0
2805,Other,30,CA,Free,271,68,0.43,desktop,44,0,0,25-34,269.8347,0
2806,Female,25,CA,Free,264,27,0.05,web,24,0,0,25-34,263.868,0
2807,Male,21,UK,Premium,281,7,0.12,desktop,0,1,1,18-24,280.6628,0
2808,Other,18,PK,Student,207,19,0.59,web,0,1,0,18-24,205.7787,0
2809,Male,52,AU,Family,243,2,0.48,desktop,0,1,0,50+,241.8336,0
2810,Female,26,US,Student,228,76,0.1,desktop,0,1,0,25-34,227.772,0
2811,Female,41,IN,Family,243,41,0.42,desktop,0,1,0,35-50,241.9794,0
2812,Female,29,IN,Family,60,96,0.29,web,0,1,0,25-34,59.826,1
2813,Other,21,UK,Student,145,37,0.22,desktop,0,1,0,18-24,144.681,2
2814,Other,43,FR,Premium,32,87,0.46,mobile,0,1,1,35-50,31.8528,1
2815,Male,38,US,Student,183,50,0.59,mobile,0,1,1,35-50,181.9203,2
2816,Female,48,IN,Family,26,84,0.35,mobile,0,1,1,35-50,25.909,1
2817,Female,32,US,Student,140,92,0.28,mobile,0,1,1,25-34,139.608,2
2818,Female,24,AU,Family,286,42,0.4,web,0,1,0,25-34,284.856,0
2819,Male,35,FR,Free,236,59,0.27,desktop,46,0,0,35-50,235.3628,0
2820,Other,42,IN,Family,31,19,0.33,desktop,0,1,0,35-50,30.8977,1
2821,Male,43,FR,Premium,188,82,0.52,desktop,0,1,0,35-50,187.0224,2
2822,Male,55,US,Free,12,8,0.03,mobile,34,0,0,50+,11.9964,1
2823,Male,32,AU,Family,164,49,0.08,desktop,0,1,0,25-34,163.8688,2
2824,Female,49,FR,Student,245,20,0.52,web,0,1,0,35-50,243.726,0
2825,Female,36,FR,Family,38,96,0.37,web,0,1,1,35-50,37.8594,1
2826,Male,46,AU,Family,76,44,0.13,desktop,0,1,1,35-50,75.9012,1
2827,Other,52,UK,Free,196,6,0.07,desktop,37,0,1,50+,195.8628,2
2828,Female,30,PK,Free,150,47,0.51,mobile,43,0,0,25-34,149.235,2
2829,Other,36,UK,Student,281,40,0.35,mobile,0,1,0,35-50,280.0165,0
2830,Other,22,DE,Family,110,85,0.24,desktop,0,1,0,18-24,109.736,2
2831,Female,55,CA,Family,106,70,0.04,web,0,1,1,50+,105.9576,2
2832,Female,36,US,Student,137,59,0.1,web,0,1,0,35-50,136.863,2
2833,Female,47,IN,Family,251,40,0.42,mobile,0,1,1,35-50,249.9458,0
2834,Male,34,US,Free,187,63,0.35,mobile,29,0,1,35-50,186.3455,2
2835,Other,23,FR,Student,173,55,0.2,desktop,0,1,0,18-24,172.654,2
2836,Other,46,FR,Premium,255,42,0.58,web,0,1,1,35-50,253.521,0
2837,Male,36,UK,Student,155,77,0.31,desktop,0,1,0,35-50,154.5195,2
2838,Male,40,PK,Free,213,40,0.22,mobile,17,0,1,35-50,212.5314,0
2839,Female,47,PK,Student,150,70,0.1,mobile,0,1,1,35-50,149.85,2
2840,Female,18,IN,Free,202,90,0.16,mobile,16,0,0,18-24,201.6768,2
2841,Female,28,UK,Family,260,25,0.36,desktop,0,1,0,25-34,259.064,0
2842,Other,17,AU,Free,171,19,0.44,web,11,0,1,18-24,170.2476,2
2843,Male,29,AU,Student,199,57,0.3,web,0,1,0,25-34,198.403,2
2844,Female,26,FR,Family,103,85,0.1,desktop,0,1,0,25-34,102.897,1
2845,Male,22,UK,Free,246,16,0.36,web,42,0,0,18-24,245.1144,0
2846,Female,52,PK,Student,174,44,0.5,mobile,0,1,0,50+,173.13,2
2847,Male,41,UK,Premium,235,72,0.28,web,0,1,0,35-50,234.342,0
2848,Male,39,PK,Free,219,93,0.22,desktop,10,0,0,35-50,218.5182,0
2849,Female,51,DE,Student,245,63,0.58,mobile,0,1,1,50+,243.579,0
2850,Male,32,IN,Premium,193,7,0.51,mobile,0,1,1,25-34,192.0157,2
2851,Female,30,PK,Premium,279,32,0.59,web,0,1,0,25-34,277.3539,0
2852,Female,25,UK,Premium,205,39,0.55,web,0,1,0,25-34,203.8725,0
2853,Other,44,DE,Free,251,62,0.38,web,5,0,0,35-50,250.0462,0
2854,Female,18,UK,Free,190,41,0.3,web,21,0,0,18-24,189.43,2
2855,Other,57,UK,Premium,184,98,0.28,web,0,1,1,50+,183.4848,2
2856,Male,32,DE,Family,267,14,0.56,mobile,0,1,0,25-34,265.5048,0
2857,Male,25,AU,Family,118,76,0.27,desktop,0,1,0,25-34,117.6814,2
2858,Female,40,US,Free,96,7,0.21,mobile,35,0,0,35-50,95.7984,1
2859,Other,33,CA,Family,172,35,0.56,web,0,1,0,25-34,171.0368,2
2860,Female,42,FR,Student,10,38,0.3,desktop,0,1,0,35-50,9.97,1
2861,Female,39,UK,Free,45,19,0.51,desktop,13,0,0,35-50,44.7705,1
2862,Other,52,UK,Free,50,13,0.21,desktop,23,0,0,50+,49.895,1
2863,Other,26,DE,Free,183,48,0.43,mobile,41,0,0,25-34,182.2131,2
2864,Female,38,DE,Family,213,19,0.09,desktop,0,1,0,35-50,212.8083,0
2865,Female,39,UK,Family,211,60,0.16,desktop,0,1,1,35-50,210.6624,0
2866,Male,57,IN,Free,59,87,0.24,web,16,0,0,50+,58.8584,1
2867,Other,44,AU,Family,161,72,0.32,web,0,1,1,35-50,160.4848,2
2868,Other,36,UK,Student,103,95,0,mobile,0,1,0,35-50,103,1
2869,Female,34,FR,Premium,89,24,0.44,mobile,0,1,1,35-50,88.6084,1
2870,Other,44,DE,Family,137,2,0.13,web,0,1,0,35-50,136.8219,2
